time,asset,strategy,side,prob,entry,exit,pnl,status
2026-04-04T04:10:58.331Z,ETH,momentum,UP,0.6450,0.660000,1.000000,3.140000,WIN
2026-04-04T04:11:08.347Z,ETH,momentum,UP,0.7150,0.720000,1.000000,22.010000,WIN
2026-04-04T04:11:13.363Z,ETH,momentum,UP,0.7050,0.710000,1.000000,27.960000,WIN
2026-04-04T04:11:18.374Z,ETH,momentum,UP,0.7050,0.710000,1.000000,21.450000,WIN
2026-04-04T04:11:28.405Z,ETH,momentum,UP,0.6300,0.640000,1.000000,50.040000,WIN
2026-04-04T04:11:33.425Z,ETH,momentum,UP,0.6350,0.640000,1.000000,6.760000,WIN
2026-04-04T04:11:38.448Z,ETH,momentum,UP,0.6450,0.645139,1.000000,63.700000,WIN
2026-04-04T04:11:48.473Z,ETH,momentum,UP,0.6550,0.660000,1.000000,21.930000,WIN
2026-04-04T04:11:53.488Z,SOL,momentum,UP,0.6950,0.700000,1.000000,3.580000,WIN
2026-04-04T04:11:58.505Z,ETH,momentum,UP,0.6500,0.660000,1.000000,24.370000,WIN
2026-04-04T04:12:13.548Z,ETH,momentum,DOWN,0.3800,0.390000,0.000000,-21.510000,LOSS
2026-04-04T04:12:18.555Z,ETH,momentum,DOWN,0.4500,0.460000,0.000000,-31.030000,LOSS
2026-04-04T04:12:28.585Z,ETH,momentum,UP,0.5900,0.590000,1.000000,4.900000,WIN
2026-04-04T04:12:33.587Z,ETH,momentum,UP,0.5850,0.590000,1.000000,8.680000,WIN
2026-04-04T04:12:38.608Z,ETH,momentum,UP,0.5950,0.620000,1.000000,26.560000,WIN
2026-04-04T04:12:48.638Z,ETH,momentum,UP,0.6150,0.620000,1.000000,4.200000,WIN
2026-04-04T04:12:53.646Z,XRP,momentum,UP,0.9050,0.950000,1.000000,2.670000,WIN
2026-04-04T04:12:58.655Z,ETH,momentum,UP,0.6150,0.620000,0.000000,-6.900000,LOSS
2026-04-04T04:13:33.764Z,ETH,momentum,UP,0.6150,0.620000,0.000000,-36.690000,LOSS
2026-04-04T04:13:38.773Z,ETH,momentum,UP,0.6150,0.620000,0.000000,-65.920000,LOSS
2026-04-04T04:13:53.771Z,BTC,momentum,UP,0.9450,0.950000,0.000000,-107.750000,LOSS
2026-04-04T04:13:58.782Z,ETH,momentum,UP,0.6350,0.640000,0.000000,-142.330000,LOSS
2026-04-04T04:14:18.832Z,ETH,momentum,UP,0.2150,0.210000,0.000000,-13.740000,LOSS
2026-04-04T04:14:28.859Z,ETH,momentum,UP,0.1200,0.090883,0.000000,-11.440000,LOSS
2026-04-04T04:14:33.865Z,ETH,momentum,UP,0.0850,0.090000,0.000000,-15.930000,LOSS
2026-04-04T04:14:38.873Z,ETH,momentum,UP,0.0550,0.050000,0.000000,-5.950000,LOSS
2026-04-04T04:14:58.910Z,ETH,momentum,UP,0.8900,0.930000,0.000000,-128.720000,LOSS
2026-04-04T04:15:08.947Z,SOL,momentum,UP,0.5550,0.560000,0.000000,-37.180000,LOSS
2026-04-04T04:15:13.966Z,SOL,momentum,UP,0.5550,0.560000,0.000000,-23.200000,LOSS
2026-04-04T04:15:18.977Z,SOL,momentum,UP,0.5350,0.540000,0.000000,-12.760000,LOSS
2026-04-04T04:15:28.996Z,SOL,momentum,UP,0.5300,0.540000,0.000000,-6.070000,LOSS
2026-04-04T04:15:34.015Z,SOL,momentum,UP,0.5950,0.610000,0.000000,-3.690000,LOSS
2026-04-04T04:15:39.033Z,SOL,momentum,UP,0.6150,0.630000,0.000000,-7.080000,LOSS
2026-04-04T04:15:49.063Z,SOL,momentum,UP,0.6800,0.685241,1.000000,10.260000,WIN
2026-04-04T04:15:54.062Z,SOL,momentum,UP,0.6800,0.690000,1.000000,5.300000,WIN
2026-04-04T04:16:14.109Z,SOL,momentum,UP,0.7350,0.740000,1.000000,2.580000,WIN
2026-04-04T04:16:19.113Z,SOL,momentum,UP,0.7450,0.760000,1.000000,9.350000,WIN
2026-04-04T04:16:29.143Z,SOL,momentum,UP,0.7450,0.760000,1.000000,8.610000,WIN
2026-04-04T04:16:34.148Z,SOL,momentum,UP,0.7450,0.760000,1.000000,8.610000,WIN
2026-04-04T04:16:39.149Z,SOL,momentum,UP,0.6550,0.660000,1.000000,16.850000,WIN
2026-04-04T04:16:49.179Z,SOL,momentum,UP,0.6800,0.690000,1.000000,15.300000,WIN
2026-04-04T04:16:54.186Z,XRP,momentum,UP,0.2300,0.300000,1.000000,22.750000,WIN
2026-04-04T04:16:59.194Z,SOL,momentum,UP,0.7700,0.780000,0.000000,-71.080000,LOSS
2026-04-04T04:17:09.216Z,SOL,momentum,UP,0.7000,0.710000,0.000000,-84.400000,LOSS
2026-04-04T04:17:14.226Z,SOL,momentum,UP,0.7050,0.710000,0.000000,-71.210000,LOSS
2026-04-04T04:17:19.236Z,SOL,momentum,UP,0.7050,0.710000,0.000000,-71.210000,LOSS
2026-04-04T04:17:29.252Z,SOL,momentum,UP,0.2800,0.300000,1.000000,19.570000,WIN
2026-04-04T04:17:34.260Z,SOL,momentum,UP,0.2750,0.260000,1.000000,44.350000,WIN
2026-04-04T04:17:39.269Z,SOL,momentum,UP,0.1900,0.220000,1.000000,3.660000,WIN
2026-04-04T04:17:54.288Z,BTC,momentum,DOWN,0.8450,0.860000,1.000000,12.240000,WIN
2026-04-04T04:17:59.295Z,SOL,momentum,DOWN,0.7700,0.830000,0.000000,-29.920000,LOSS
2026-04-04T04:18:14.320Z,SOL,momentum,DOWN,0.7750,0.810000,0.000000,-11.480000,LOSS
2026-04-04T04:18:19.323Z,SOL,momentum,DOWN,0.7800,0.810000,0.000000,-11.480000,LOSS
2026-04-04T04:18:29.337Z,SOL,momentum,DOWN,0.8050,0.840000,0.000000,-18.970000,LOSS
2026-04-04T04:18:34.340Z,SOL,momentum,DOWN,0.8200,0.840000,0.000000,-0.500000,LOSS
2026-04-04T04:18:39.364Z,SOL,momentum,DOWN,0.8250,0.850000,0.000000,-7.440000,LOSS
2026-04-04T04:18:49.389Z,SOL,momentum,DOWN,0.8600,0.900000,0.000000,-43.730000,LOSS
2026-04-04T04:18:59.417Z,SOL,momentum,DOWN,0.9000,0.940000,0.000000,-47.140000,LOSS
2026-04-04T04:19:09.423Z,SOL,momentum,DOWN,0.9250,0.950000,0.000000,-36.080000,LOSS
2026-04-04T04:19:14.440Z,SOL,momentum,DOWN,0.9300,0.950000,0.000000,-38.760000,LOSS
2026-04-04T04:19:19.454Z,SOL,momentum,DOWN,0.9400,0.950000,0.000000,-17.550000,LOSS
2026-04-04T04:20:14.571Z,XRP,momentum,DOWN,0.4450,0.470000,0.000000,-28.600000,LOSS
2026-04-04T04:20:19.588Z,XRP,momentum,DOWN,0.4450,0.470000,0.000000,-2.360000,LOSS
2026-04-04T04:20:34.607Z,XRP,momentum,DOWN,0.3650,0.440000,0.000000,-21.110000,LOSS
2026-04-04T04:20:39.620Z,XRP,momentum,DOWN,0.3650,0.440000,0.000000,-21.110000,LOSS
2026-04-04T04:20:49.633Z,XRP,momentum,UP,0.6350,0.710000,1.000000,37.070000,WIN
2026-04-04T04:20:54.641Z,XRP,momentum,UP,0.6350,0.710000,1.000000,37.070000,WIN
2026-04-04T04:20:59.642Z,XRP,momentum,UP,0.6350,0.710000,1.000000,22.680000,WIN
2026-04-04T04:21:09.665Z,XRP,momentum,UP,0.6650,0.720000,1.000000,9.390000,WIN
2026-04-04T04:21:14.676Z,XRP,momentum,DOWN,0.3350,0.390000,0.000000,-19.560000,LOSS
2026-04-04T04:21:19.691Z,XRP,momentum,DOWN,0.3300,0.390000,0.000000,-19.560000,LOSS
2026-04-04T04:21:29.694Z,XRP,momentum,DOWN,0.3350,0.390000,0.000000,-17.600000,LOSS
2026-04-04T04:21:34.696Z,XRP,momentum,DOWN,0.4300,0.450000,0.000000,-2.260000,LOSS
2026-04-04T04:21:39.709Z,XRP,momentum,DOWN,0.5650,0.640000,0.000000,-28.370000,LOSS
2026-04-04T04:21:49.735Z,XRP,momentum,DOWN,0.5400,0.590000,0.000000,-32.550000,LOSS
2026-04-04T04:21:54.738Z,BTC,momentum,DOWN,0.7650,0.770000,0.000000,-68.740000,LOSS
2026-04-04T04:21:59.754Z,XRP,momentum,DOWN,0.5450,0.590000,0.000000,-32.550000,LOSS
2026-04-04T04:22:14.762Z,XRP,momentum,DOWN,0.4450,0.550000,0.000000,-83.300000,LOSS
2026-04-04T04:22:19.771Z,XRP,momentum,DOWN,0.4000,0.380000,0.000000,-113.060000,LOSS
2026-04-04T04:22:29.797Z,XRP,momentum,UP,0.7400,0.790000,0.000000,-23.770000,LOSS
2026-04-04T04:22:34.809Z,XRP,momentum,UP,0.7950,0.800000,0.000000,-24.070000,LOSS
2026-04-04T04:22:39.809Z,XRP,momentum,UP,0.7650,0.800000,0.000000,-24.070000,LOSS
2026-04-04T04:22:49.825Z,XRP,momentum,UP,0.7900,0.810000,0.000000,-24.370000,LOSS
2026-04-04T04:22:59.846Z,XRP,momentum,UP,0.9400,0.950000,0.000000,-36.100000,LOSS
2026-04-04T04:23:52.467Z,SOL,momentum,UP,0.8550,0.870000,1.000000,0.350000,WIN
2026-04-04T04:24:07.489Z,XRP,momentum,UP,0.8850,0.910000,0.000000,-25.390000,LOSS
2026-04-04T04:24:14.995Z,XRP,momentum,UP,0.8450,0.860000,1.000000,0.840000,WIN
2026-04-04T04:24:19.996Z,XRP,momentum,UP,0.8500,0.860000,1.000000,0.840000,WIN
2026-04-04T04:24:30.012Z,XRP,momentum,UP,0.9000,0.950000,1.000000,2.310000,WIN
2026-04-04T04:24:35.012Z,XRP,momentum,UP,0.9250,0.950000,1.000000,0.370000,WIN
2026-04-04T04:24:57.583Z,XRP,momentum,DOWN,0.2500,0.105434,0.000000,-58.750000,LOSS
2026-04-04T04:25:10.109Z,BTC,momentum,UP,0.5350,0.540000,0.000000,-28.430000,LOSS
2026-04-04T04:25:15.114Z,BTC,momentum,UP,0.5450,0.570000,0.000000,-11.940000,LOSS
2026-04-04T04:25:20.126Z,BTC,momentum,UP,0.6350,0.640000,0.000000,-10.760000,LOSS
2026-04-04T04:25:35.182Z,BTC,momentum,UP,0.6650,0.670000,0.000000,-14.030000,LOSS
2026-04-04T04:25:37.692Z,BTC,momentum,UP,0.6850,0.690000,0.000000,-9.610000,LOSS
2026-04-04T04:25:52.731Z,BTC,momentum,UP,0.8450,0.860000,0.000000,-65.520000,LOSS
2026-04-04T04:25:57.732Z,BTC,momentum,UP,0.8550,0.860000,0.000000,-109.480000,LOSS
2026-04-04T04:26:07.765Z,BTC,momentum,UP,0.8850,0.900000,0.000000,-107.450000,LOSS
2026-04-04T04:26:12.781Z,BTC,momentum,UP,0.8750,0.880000,0.000000,-107.690000,LOSS
2026-04-04T04:26:17.792Z,BTC,momentum,UP,0.8650,0.870000,0.000000,-108.040000,LOSS
2026-04-04T04:26:32.817Z,BTC,momentum,UP,0.8450,0.850000,0.000000,-74.310000,LOSS
2026-04-04T04:26:37.823Z,BTC,momentum,UP,0.8350,0.840000,0.000000,-111.480000,LOSS
2026-04-04T04:26:52.843Z,BTC,momentum,UP,0.8550,0.860000,1.000000,14.040000,WIN
2026-04-04T04:26:57.859Z,BTC,momentum,UP,0.8650,0.880000,1.000000,13.310000,WIN
2026-04-04T04:27:07.860Z,BTC,momentum,UP,0.8650,0.870000,1.000000,10.430000,WIN
2026-04-04T04:27:12.876Z,BTC,momentum,UP,0.8850,0.890000,1.000000,9.890000,WIN
2026-04-04T04:38:19.939Z,BTC,momentum,UP,0.1500,0.160000,1.000000,90.990000,WIN
2026-04-04T04:38:32.464Z,BTC,momentum,UP,0.1250,0.120000,1.000000,21.730000,WIN
2026-04-04T04:38:37.466Z,BTC,momentum,UP,0.0950,0.100000,1.000000,126.660000,WIN
2026-04-04T04:38:42.486Z,BTC,momentum,UP,0.0750,0.080000,1.000000,143.440000,WIN
2026-04-04T04:38:49.984Z,BTC,momentum,UP,0.0750,0.080000,1.000000,51.690000,WIN
2026-04-04T04:38:57.503Z,BTC,momentum,UP,0.0750,0.080000,1.000000,23.580000,WIN
2026-04-04T04:39:02.512Z,BTC,momentum,UP,0.0650,0.080000,1.000000,65.190000,WIN
2026-04-04T04:40:10.180Z,BTC,momentum,UP,0.4650,0.470000,1.000000,48.170000,WIN
2026-04-04T04:40:15.192Z,BTC,momentum,UP,0.4850,0.490000,1.000000,14.120000,WIN
2026-04-04T04:40:32.704Z,BTC,momentum,UP,0.5300,0.540000,1.000000,13.750000,WIN
2026-04-04T04:40:37.712Z,BTC,momentum,UP,0.4950,0.500000,1.000000,7.480000,WIN
2026-04-04T04:40:52.746Z,BTC,momentum,UP,0.5100,0.505765,1.000000,23.270000,WIN
2026-04-04T04:40:57.764Z,BTC,momentum,UP,0.5000,0.510000,1.000000,11.660000,WIN
2026-04-04T04:41:12.798Z,BTC,momentum,UP,0.6750,0.680000,1.000000,13.750000,WIN
2026-04-04T04:41:15.305Z,BTC,momentum,UP,0.6450,0.650000,1.000000,12.070000,WIN
2026-04-04T04:41:20.317Z,BTC,momentum,UP,0.6550,0.660000,1.000000,5.070000,WIN
2026-04-04T04:41:30.320Z,BTC,momentum,UP,0.6950,0.700000,1.000000,7.440000,WIN
2026-04-04T04:41:35.347Z,BTC,momentum,UP,0.7750,0.790000,1.000000,6.810000,WIN
2026-04-04T04:41:40.353Z,BTC,momentum,UP,0.7950,0.800000,1.000000,6.160000,WIN
2026-04-04T04:41:50.371Z,BTC,momentum,UP,0.8050,0.810000,1.000000,5.700000,WIN
2026-04-04T04:41:55.402Z,BTC,momentum,UP,0.8050,0.830000,1.000000,5.090000,WIN
2026-04-04T04:42:00.423Z,BTC,momentum,UP,0.8150,0.820000,1.000000,5.270000,WIN
2026-04-04T04:42:10.452Z,BTC,momentum,UP,0.8250,0.830000,1.000000,4.850000,WIN
2026-04-04T04:42:15.465Z,BTC,momentum,UP,0.8400,0.845481,1.000000,4.240000,WIN
2026-04-04T04:42:20.469Z,BTC,momentum,UP,0.8250,0.840000,1.000000,4.560000,WIN
